"hvfhs_license_num","dispatching_base_num","originating_base_num","request_datetime","on_scene_datetime","pickup_datetime","dropoff_datetime","PULocationID","DOLocationID","trip_miles","trip_time","base_passenger_fare","tolls","bcf","sales_tax","congestion_surcharge","airport_fee","tips","driver_pay","shared_request_flag","shared_match_flag","access_a_ride_flag","wav_request_flag","wav_match_flag"
"HV0003","B02764","B02764","2020-04-30 20:06:22","2020-04-30 20:12:09","2020-04-30 20:14:10","2020-04-30 20:24:22",87,79,2.25,613,11.05,0,0.36,0.99,2.75,NA,3,7.61,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:33:40","2020-04-30 20:35:49","2020-04-30 20:36:35","2020-04-30 20:42:24",209,231,1.23,349,7.2,0,0.31,0.65,2.75,NA,5,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:44:31","2020-04-30 20:46:29","2020-04-30 20:47:36","2020-04-30 21:04:41",231,225,4.73,1025,16.25,0,0.42,1.48,2.75,NA,0,13.8,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:13:14","2020-04-30 20:17:03","2020-04-30 20:18:23","2020-04-30 20:30:10",10,139,2.56,707,10.8,0,0.27,0.96,0,NA,0,8.74,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:36:05","2020-04-30 20:41:15","2020-04-30 20:42:54","2020-04-30 21:09:52",205,193,14.37,1618,40.61,0,1.02,3.6,0,NA,0,29.38,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:22:39","2020-04-30 20:24:55","2020-04-30 20:26:54","2020-04-30 20:48:50",112,188,7.27,1316,28.05,0,0.7,2.49,0,NA,0,19.03,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:47:56","2020-04-30 20:50:11","2020-04-30 20:52:59","2020-04-30 21:00:51",72,89,2.16,472,11.5,0,0.29,1.02,0,NA,0,6.34,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 20:50:03","2020-04-30 20:52:25","2020-04-30 20:55:01","2020-04-30 21:07:12",78,254,3.64,731,14.21,0,0,0,0,NA,0,10.12,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:19:09","2020-04-30 20:19:48","2020-04-30 20:21:51","2020-04-30 20:39:49",232,75,7.34,1078,22.28,0,0.56,1.98,2.75,NA,0,17.11,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:43:46","2020-04-30 20:45:24","2020-04-30 20:47:10","2020-04-30 20:52:51",75,262,1.1,341,7.33,0,0.18,0.65,2.75,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:24:33",NA,"2020-04-30 20:27:09","2020-04-30 20:32:07",42,74,0.773,298,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:05:06",NA,"2020-04-30 20:09:50","2020-04-30 20:19:03",69,235,1.626,553,7.3,0,0.18,0.65,0,NA,0,6.44,"N","N","N","N","N"
"HV0004","B02800",NA,"2020-04-30 20:01:22",NA,"2020-04-30 20:17:22","2020-04-30 20:32:49",116,7,6.46,926,30.95,0,0,2.2,0,NA,0,0,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 19:59:22","2020-04-30 20:05:03","2020-04-30 20:06:32","2020-04-30 20:24:59",155,35,4.37,1107,15.68,0,0.39,1.39,0,NA,0,14.08,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:24:16","2020-04-30 20:27:43","2020-04-30 20:30:11","2020-04-30 20:42:30",35,39,2.85,739,12.51,0,0.31,1.11,0,NA,0,9.32,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:44:17","2020-04-30 20:46:15","2020-04-30 20:48:15","2020-04-30 20:53:47",39,39,0.81,332,8.15,0,0.2,0.72,0,NA,0,6.26,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:52:58","2020-04-30 20:56:51","2020-04-30 20:58:44","2020-04-30 21:12:28",39,155,3.23,824,13.2,0,0.33,1.17,0,NA,0,10.45,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 20:34:14","2020-04-30 20:36:40","2020-04-30 20:38:51","2020-04-30 20:42:49",50,50,0.46,238,7.33,0,0,0,2.75,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 20:50:05","2020-04-30 20:53:36","2020-04-30 20:55:13","2020-04-30 21:40:00",163,165,17.46,2687,55.66,0,0,0,2.75,NA,0,41.74,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:07:11","2020-04-30 20:09:40","2020-04-30 20:12:57","2020-04-30 20:28:57",82,129,2.21,961,9.22,0,0.23,0.82,0,NA,0,10.48,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 20:37:55","2020-04-30 20:42:28","2020-04-30 20:44:59","2020-04-30 20:53:11",173,56,1.14,492,8.99,0,0.22,0.8,0,NA,0,6.64,"N","N"," ","N","N"
"HV0003","B02887","B02887","2020-04-30 20:02:10","2020-04-30 20:02:23","2020-04-30 20:04:02","2020-04-30 20:16:57",94,213,3.97,775,15.37,0,0.38,1.36,0,NA,0,12.37,"N","N"," ","N","N"
"HV0003","B02887","B02887","2020-04-30 20:34:25","2020-04-30 20:37:19","2020-04-30 20:38:25","2020-04-30 20:48:04",94,235,1.89,579,8.49,0,0.21,0.75,0,NA,0,6.93,"N","N"," ","N","N"
"HV0003","B02887","B02887","2020-04-30 20:52:38","2020-04-30 20:53:32","2020-04-30 20:55:20","2020-04-30 21:00:58",119,247,0.54,338,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 20:25:33","2020-04-30 20:27:47","2020-04-30 20:28:52","2020-04-30 20:39:34",236,142,1.97,642,7.34,0,0.18,0.65,2.75,NA,0,7.54,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 20:44:25","2020-04-30 20:47:59","2020-04-30 20:49:26","2020-04-30 21:00:39",151,68,3.35,673,13.26,0,0.33,1.18,2.75,NA,0,9.33,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 20:16:59","2020-04-30 20:18:47","2020-04-30 20:21:06","2020-04-30 20:27:28",168,116,1.56,382,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 20:48:11","2020-04-30 20:49:03","2020-04-30 20:52:04","2020-04-30 21:02:53",74,74,0.01,649,7.74,0,0.19,0.69,0,NA,0,5.8,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 20:35:50","2020-04-30 20:40:02","2020-04-30 20:42:19","2020-04-30 20:57:17",241,244,5.51,898,15.67,0,0.38,1.36,0,NA,0,13.59,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:05:31",NA,"2020-04-30 20:14:29","2020-04-30 20:22:17",174,81,2.012,468,8.95,0,0.22,0.79,0,NA,0,6.16,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:29:39",NA,"2020-04-30 20:33:04","2020-04-30 20:46:51",174,51,3.198,827,15.05,0,0.38,1.34,0,NA,0,10.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 20:41:51",NA,"2020-04-30 20:56:51","2020-04-30 21:07:01",81,259,2.312,610,8.89,0,0.22,0.79,0,NA,0,7.67,"N","N","N","N","N"
"HV0003","B02864","B02864","2020-04-30 19:58:40","2020-04-30 19:59:53","2020-04-30 20:00:45","2020-04-30 20:16:01",74,47,6.18,916,19.3,0,0.48,1.71,0,NA,0,14.48,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 20:21:29","2020-04-30 20:22:41","2020-04-30 20:23:23","2020-04-30 20:30:52",169,235,1.46,449,7.25,0,0.26,0.65,0,NA,3,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 20:37:44","2020-04-30 20:39:26","2020-04-30 20:40:59","2020-04-30 20:47:53",69,119,1.24,414,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 20:50:06","2020-04-30 20:52:29","2020-04-30 20:54:18","2020-04-30 21:03:31",119,244,2.82,553,11.77,0,0.29,1.04,0,NA,0,7.74,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:19:17",NA,"2020-04-30 21:24:50","2020-04-30 21:36:24",71,72,1.645,694,9.86,0,0.25,0.88,0,NA,0,7.63,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:35:59",NA,"2020-04-30 21:42:33","2020-04-30 21:49:27",71,72,1.512,414,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02836","B02836","2020-04-30 21:15:35","2020-04-30 21:18:44","2020-04-30 21:19:20","2020-04-30 21:21:34",76,76,0.58,134,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02836","B02836","2020-04-30 21:21:02","2020-04-30 21:25:48","2020-04-30 21:27:52","2020-04-30 21:49:36",76,76,1.64,1304,16.96,0,0.42,1.51,0,NA,0,12.72,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 20:58:03",NA,"2020-04-30 21:01:49","2020-04-30 21:27:17",186,265,16.685,1528,49.05,21.36,1.76,0,0,NA,0,35.7,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:21:31",NA,"2020-04-30 21:37:25","2020-04-30 21:48:01",205,219,3.207,636,11.74,0,0.29,1.04,0,NA,0,8.89,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:53:26",NA,"2020-04-30 21:59:59","2020-04-30 22:09:29",218,139,2.345,570,10.21,0,0.26,0.91,0,NA,0,7.38,"N","N","N","N","N"
"HV0003","B02869","B02869","2020-04-30 21:21:22","2020-04-30 21:25:16","2020-04-30 21:27:17","2020-04-30 21:44:51",235,238,5.99,1054,20.99,0,0.52,1.86,0,NA,0,15.43,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:57:13","2020-04-30 21:58:04","2020-04-30 21:59:19","2020-04-30 22:12:23",142,42,5.28,784,16.14,0,0.4,1.43,2.75,NA,0,12.39,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 21:04:11","2020-04-30 21:04:51","2020-04-30 21:06:39","2020-04-30 21:14:46",137,246,1.82,487,9.33,0,0.23,0.83,2.75,NA,0,6.08,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 21:17:42","2020-04-30 21:19:53","2020-04-30 21:21:20","2020-04-30 21:50:21",230,37,9.55,1741,29.22,0,0.92,2.61,2.75,NA,7.1,25.1,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:23:19","2020-04-30 21:23:42","2020-04-30 21:27:30","2020-04-30 21:43:25",25,89,6.12,955,20.12,0,0.5,1.79,0,NA,0,14.74,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:48:40","2020-04-30 21:52:42","2020-04-30 21:55:26","2020-04-30 22:04:24",85,165,1.98,538,8.99,0,0.22,0.8,0,NA,0,6.69,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:08:37",NA,"2020-04-30 21:14:12","2020-04-30 21:38:49",130,140,12.888,1477,38.03,1.77,1,3.53,2.75,NA,0,26.67,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:19:03",NA,"2020-04-30 21:33:47","2020-04-30 21:59:35",28,191,3.971,1548,16.38,0,0.41,1.45,0,NA,0,17.38,"N","N","N","N","N"
"HV0003","B02867","B02867","2020-04-30 21:01:32","2020-04-30 21:04:22","2020-04-30 21:05:38","2020-04-30 21:14:19",145,226,2.18,521,8.05,0,0.2,0.71,0,NA,0,6.76,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 21:30:05","2020-04-30 21:32:24","2020-04-30 21:33:22","2020-04-30 22:03:49",88,261,2.55,1827,18.08,0,0.71,1.63,2.75,NA,10,18.1,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:05:28",NA,"2020-04-30 21:13:36","2020-04-30 21:43:50",193,131,13.464,1814,35.59,0,0.89,3.16,0,NA,0,30.14,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:39:43",NA,"2020-04-30 21:51:09","2020-04-30 22:00:25",191,265,4.619,556,12.8,0,0.32,1.14,0,NA,0,10.52,"N","N","N","N","N"
"HV0003","B02872","B02872","2020-04-30 21:21:12","2020-04-30 21:21:32","2020-04-30 21:22:35","2020-04-30 21:36:34",74,169,4.56,839,16.16,0,0.4,1.43,0,NA,0,12.05,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:46:43","2020-04-30 21:51:28","2020-04-30 21:53:34","2020-04-30 22:02:37",74,116,1.54,543,7.33,0,0.18,0.65,0,NA,0,6.24,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 21:30:11","2020-04-30 21:37:46","2020-04-30 21:40:59","2020-04-30 22:33:01",90,186,4.14,3122,40.92,0,1.02,3.63,2.75,NA,0,30.69,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 21:39:03","2020-04-30 21:40:48","2020-04-30 21:42:21","2020-04-30 21:59:15",62,112,6.04,1014,23.23,0,0.58,2.06,0,NA,0,15.14,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:09:28",NA,"2020-04-30 21:12:49","2020-04-30 21:18:12",47,167,1.128,323,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:36:33",NA,"2020-04-30 21:48:39","2020-04-30 22:01:19",182,18,4.284,760,14.79,0,0.37,1.31,0,NA,0,11.12,"N","N","N","N","N"
"HV0003","B02869","B02869","2020-04-30 21:19:57","2020-04-30 21:22:13","2020-04-30 21:24:34","2020-04-30 21:42:25",169,213,4.84,1071,17.61,0,0.44,1.56,0,NA,0,14.3,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:47:48","2020-04-30 21:53:57","2020-04-30 21:55:23","2020-04-30 22:10:16",183,168,8.75,893,19.29,0,0.48,1.71,0,NA,0,17.12,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 21:34:10","2020-04-30 21:36:28","2020-04-30 21:38:13","2020-04-30 21:45:48",42,116,1.77,455,7.33,0,0.18,0.65,0,NA,0,5.76,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 21:46:04","2020-04-30 21:51:16","2020-04-30 21:52:54","2020-04-30 21:59:17",116,244,1.31,383,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:01:46","2020-04-30 21:07:42","2020-04-30 21:10:13","2020-04-30 21:23:32",235,18,2.63,799,13.07,0,0.33,1.16,0,NA,0,9.74,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:36:06","2020-04-30 21:38:06","2020-04-30 21:40:04","2020-04-30 21:49:25",119,152,2.59,561,10.89,0,0.27,0.97,0,NA,0,7.71,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:07:01","2020-04-30 21:09:42","2020-04-30 21:11:41","2020-04-30 21:27:29",69,185,6.85,948,16.87,0,0.42,1.5,0,NA,0,0,"N","N"," ","N","Y"
"HV0003","B02872","B02872","2020-04-30 21:41:43","2020-04-30 21:44:29","2020-04-30 21:46:34","2020-04-30 21:54:37",47,248,2.74,483,9.93,0,0.25,0.88,0,NA,0,0,"N","N"," ","N","Y"
"HV0005","B02510",NA,"2020-04-30 21:50:18",NA,"2020-04-30 21:55:35","2020-04-30 21:59:09",63,76,0.628,214,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02870","B02870","2020-04-30 21:03:27","2020-04-30 21:06:15","2020-04-30 21:07:37","2020-04-30 21:17:32",174,213,4.93,595,14.42,0,0.36,1.28,0,NA,0,10.42,"N","N"," ","N","N"
"HV0003","B02870","B02870","2020-04-30 21:17:50","2020-04-30 21:19:55","2020-04-30 21:22:23","2020-04-30 21:48:50",213,63,17.75,1587,44.27,6.12,1.26,4.47,0,NA,0,32.85,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 21:02:00","2020-04-30 21:03:08","2020-04-30 21:05:25","2020-04-30 21:10:38",42,42,1,313,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 21:37:05","2020-04-30 21:41:36","2020-04-30 21:44:11","2020-04-30 21:58:18",151,145,4.7,847,17.47,0,0.44,1.55,2.75,NA,0,12.27,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 21:13:44","2020-04-30 21:15:47","2020-04-30 21:17:24","2020-04-30 21:31:42",159,241,6.2,858,19.16,0,0.48,1.7,0,NA,0,14.02,"N","N"," ","N","N"
"HV0003","B02512","B02512","2020-04-30 21:06:52","2020-04-30 21:15:04","2020-04-30 21:16:53","2020-04-30 21:30:24",226,70,4.69,811,15.15,0,0.38,1.34,0,NA,0,11.96,"N","N"," ","N","N"
"HV0003","B02880","B02880","2020-04-30 21:40:28","2020-04-30 21:45:47","2020-04-30 21:47:22","2020-04-30 21:55:33",7,223,2.35,491,10.8,0,0.27,0.96,0,NA,0,6.7,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 21:40:30","2020-04-30 21:43:38","2020-04-30 21:47:18","2020-04-30 21:56:07",255,37,1.88,529,8.29,0,0.21,0.74,0,NA,0,6.49,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 21:05:32","2020-04-30 21:09:43","2020-04-30 21:12:47","2020-04-30 21:18:01",169,18,1.09,314,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 21:01:45","2020-04-30 21:03:14","2020-04-30 21:05:16","2020-04-30 21:20:28",243,78,5.2,912,18.2,0,0,0,0,NA,0,19.76,"N","N"," ","N","Y"
"HV0003","B02395","B02395","2020-04-30 21:54:14","2020-04-30 21:54:23","2020-04-30 21:56:46","2020-04-30 22:16:49",119,126,6.67,1203,23.99,0,0,0,0,NA,0,25.02,"N","N"," ","N","Y"
"HV0005","B02510",NA,"2020-04-30 20:59:24",NA,"2020-04-30 21:02:34","2020-04-30 21:28:42",244,265,17.318,1568,51.42,20,1.79,0,0,NA,0,37.08,"N","N","N","N","N"
"HV0003","B02887","B02887","2020-04-30 21:54:31","2020-04-30 21:57:17","2020-04-30 21:58:22","2020-04-30 22:11:03",152,74,2.13,761,9.92,0,0.25,0.88,0,NA,0,8.71,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:07:47","2020-04-30 21:13:39","2020-04-30 21:15:53","2020-04-30 21:23:08",191,122,1.99,435,13.03,0,0.33,1.16,0,NA,0,10.81,"N","N"," ","N","Y"
"HV0003","B02872","B02872","2020-04-30 21:22:35","2020-04-30 21:27:43","2020-04-30 21:29:22","2020-04-30 21:32:00",191,191,0.66,158,7.33,0,0.18,0.65,0,NA,0,10.24,"N","N"," ","N","Y"
"HV0003","B02872","B02872","2020-04-30 21:36:06","2020-04-30 21:38:43","2020-04-30 21:39:49","2020-04-30 21:51:27",205,215,3.11,698,10.64,0,0.27,0.94,0,NA,0,15.26,"N","N"," ","N","Y"
"HV0003","B02872","B02872","2020-04-30 21:44:04","2020-04-30 21:53:19","2020-04-30 21:56:03","2020-04-30 22:03:41",215,205,2.12,458,8.25,0,0.21,0.73,0,NA,0,11.25,"N","N"," ","N","Y"
"HV0003","B02872","B02872","2020-04-30 21:01:01","2020-04-30 21:04:50","2020-04-30 21:05:59","2020-04-30 21:24:02",119,212,6.1,1083,17.46,0,0.44,1.55,0,NA,0,15.79,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:23:11","2020-04-30 21:26:27","2020-04-30 21:28:39","2020-04-30 21:40:52",212,74,4.73,733,17.88,0,0.45,1.59,0,NA,0,11.35,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 21:51:53","2020-04-30 21:57:46","2020-04-30 21:59:29","2020-04-30 22:10:48",235,265,4.52,679,17.64,20,0.94,0,0,NA,0,12.55,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 21:09:28","2020-04-30 21:12:53","2020-04-30 21:14:32","2020-04-30 21:34:22",77,17,5.01,1190,19.86,0,0.5,1.76,0,NA,0,15.49,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 21:34:30","2020-04-30 21:37:41","2020-04-30 21:38:45","2020-04-30 21:42:42",80,37,0.91,237,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 21:48:29","2020-04-30 21:51:37","2020-04-30 21:53:08","2020-04-30 21:58:57",225,225,0.81,349,7.3,0,0.21,0.65,0,NA,1,5.39,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 21:17:19","2020-04-30 21:18:57","2020-04-30 21:21:21","2020-04-30 21:33:30",242,94,3.12,729,13.94,0,0.35,1.24,0,NA,0,9.55,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 21:33:42","2020-04-30 21:34:21","2020-04-30 21:36:13","2020-04-30 21:40:13",94,94,0.49,240,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:20:51",NA,"2020-04-30 21:32:20","2020-04-30 21:47:22",23,206,4.838,902,15.08,0,0.38,1.34,0,NA,2.52,12.92,"N","N","N","N","N"
"HV0003","B02882","B02882","2020-04-30 21:04:32","2020-04-30 21:08:31","2020-04-30 21:10:55","2020-04-30 21:27:07",232,48,4.93,972,17.91,0,0.45,1.59,2.75,NA,0,13.57,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 21:27:17","2020-04-30 21:31:19","2020-04-30 21:32:05","2020-04-30 21:45:54",48,42,5.1,829,16.27,0,0.41,1.44,2.75,NA,0,12.56,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:22:37",NA,"2020-04-30 21:25:41","2020-04-30 21:36:03",42,244,1.878,622,7.23,0,0.18,0.64,0,NA,0,7.91,"N","N","N","N","Y"
"HV0005","B02510",NA,"2020-04-30 21:34:29",NA,"2020-04-30 21:37:42","2020-04-30 21:41:06",243,243,0.775,204,8.1,0,0.2,0.72,0,NA,0,5.47,"N","N","N","N","Y"
"HV0003","B02877","B02877","2020-04-30 21:14:21","2020-04-30 21:19:12","2020-04-30 21:21:40","2020-04-30 21:40:10",132,39,8.43,1110,25.49,0,0.64,2.26,0,NA,0,18.58,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 21:17:17","2020-04-30 21:19:50","2020-04-30 21:25:36","2020-04-30 22:05:14",48,155,14,2378,44.9,0,0,0,2.75,NA,0,35.34,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 21:13:23","2020-04-30 21:16:49","2020-04-30 21:17:40","2020-04-30 21:32:43",225,177,2.8,903,10.81,0,0.27,0.96,0,NA,0,10.64,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 21:35:17","2020-04-30 21:37:52","2020-04-30 21:39:31","2020-04-30 21:43:27",61,72,0.61,236,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:04:25",NA,"2020-04-30 21:10:02","2020-04-30 21:28:12",80,230,6.167,1090,21.82,3.95,0.64,2.29,2.75,NA,5.66,15.97,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 21:42:17",NA,"2020-04-30 21:45:34","2020-04-30 22:00:57",166,220,6.889,923,20.55,2.45,0.58,2.04,0,NA,0,15.38,"N","N","N","N","N"
"HV0003","B02875","B02875","2020-04-30 21:39:26","2020-04-30 21:41:14","2020-04-30 21:43:34","2020-04-30 21:55:04",136,18,1.34,690,11.21,0,0.28,0.99,0,NA,0,8.07,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:15:37","2020-04-30 21:18:49","2020-04-30 21:20:39","2020-04-30 21:34:19",223,129,3.56,820,13.86,0,0.35,1.23,0,NA,0,10.79,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:32:37","2020-04-30 21:37:01","2020-04-30 21:38:47","2020-04-30 21:43:02",129,82,0.65,255,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:44:51","2020-04-30 21:46:09","2020-04-30 21:46:52","2020-04-30 21:57:10",260,95,2.86,618,11.92,0,0.3,1.06,0,NA,0,8.32,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 21:02:29","2020-04-30 21:06:27","2020-04-30 21:09:14","2020-04-30 21:26:45",25,17,2.77,1051,15.31,0,0.38,1.36,0,NA,0,11.84,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:13:12",NA,"2020-04-30 21:17:06","2020-04-30 21:31:25",17,226,5.634,859,19.71,0,0.49,1.75,0,NA,0,13.45,"N","N","N","N","N"
"HV0003","B02878","B02878","2020-04-30 21:54:39","2020-04-30 21:56:35","2020-04-30 21:58:06","2020-04-30 22:05:28",142,151,2.16,442,8.75,0,0.22,0.78,2.75,NA,0,6.08,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:20:48","2020-04-30 21:27:14","2020-04-30 21:30:02","2020-04-30 21:39:26",78,169,1.27,564,9.44,0,0.24,0.84,0,NA,0,6.8,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 21:45:03","2020-04-30 21:46:10","2020-04-30 21:49:01","2020-04-30 22:07:05",18,116,5.04,1084,17.75,0,0.44,1.58,0,NA,0,14.62,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 21:02:58","2020-04-30 21:06:03","2020-04-30 21:07:52","2020-04-30 21:22:10",223,244,7.32,858,22.22,6.12,0.71,2.52,0,NA,0,15.25,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:10:33","2020-04-30 21:12:08","2020-04-30 21:13:42","2020-04-30 21:17:16",235,235,0.72,214,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:30:38","2020-04-30 21:34:44","2020-04-30 21:37:00","2020-04-30 21:52:18",243,126,4.88,918,14.93,0,0.37,1.33,0,NA,0,13.06,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 21:22:25",NA,"2020-04-30 21:29:11","2020-04-30 21:35:51",119,244,1.033,400,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02872","B02872","2020-04-30 21:07:53","2020-04-30 21:08:06","2020-04-30 21:09:56","2020-04-30 21:19:00",244,119,2.12,544,8.56,0,0.21,0.76,0,NA,0,6.89,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:12:23","2020-04-30 21:16:36","2020-04-30 21:18:01","2020-04-30 21:27:40",61,61,1.41,579,7.33,0,0.18,0.65,0,NA,0,6.4,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 21:36:47","2020-04-30 21:39:08","2020-04-30 21:41:28","2020-04-30 22:12:20",225,42,15.03,1852,42.72,6.12,1.22,4.33,0,NA,0,32.07,"N","N"," ","N","N"
"HV0003","B02864","B02864","2020-04-30 21:33:40","2020-04-30 21:37:09","2020-04-30 21:39:50","2020-04-30 21:46:48",79,144,1.17,418,7.59,0,0.19,0.67,2.75,NA,0,5.59,"N","N"," ","N","N"
